Word,Frequency
pāpuṇe,2
sabbasaṃyojanakkhaya’’nti,2
kañcanakkhandhajātakavaṇṇanā,2
ācariyupajjhāyā,2
tividhena,2
asakkontassa,2
āgatamhāti,2
rakkhissati,2
ahamettha,2
sīlena,2
tīṇiyeva,2
rakkhissāmi,2
dvārāni,2
rakkha,2
vācāya,2
ettāvatā,2
ācariyupajjhāyehi,2
gaṇhāpesi,2
kasitvā,2
vānarindajātakavaṇṇanā,2
orato,2
nadīmajjhe,2
hadayamaṃse,2
vānarindassa,2
uppanno’’ti,2
lacchasī’’ti,2
pāsāṇena,2
pāsāṇā’’ti,2
vānaro,2
hadayamaṃsaṃ,2
nimmīletvā,2
uppatito,2
paratīre,2
dhiti,2
ativattatī’’ti,2
vattabbe,2
vacīsaccaṃ,2
vicāraṇapaññā,2
etampi,2
tayodhammajātakavaṇṇanā,2
jātānaṃ,2
vānarapotakānaṃ,2
bījāni,2
āliṅganto,2
gatosī’’ti,2
rakkhasena,2
pupphanti,2
āṇaṭṭhānaṃ,2
karontassa,2
yāvadicchakaṃ,2
abhibhavati,2
paññā,2
pahiṇiṃ,2
bherivādakajātakavaṇṇanā,2
dhameti,2
vādetvā,2
vādehī’’ti,2
vāriyamānopi,2
issarabherī,2
ati,2
ekābaddhaṃ,2
upadhārentā,2
vilumpiṃsu,2
nāsesī’’ti,2
nātidhame,2
dhantena,2
dhameyya,2
vādeyya,2
lāmakaṃ,2
nāsitanti,2
saṅkhadhamajātakavaṇṇanā,2
nakkhatte,2
ghuṭṭhe,2
tāto,2
vidhamī,2
chaṭṭho,2
itthivaggo,2
asātamantajātakavaṇṇanā,2
asatiyo,2
soḷasavassakāle,2
ajjhāvasitukāmo,2
uggahitaṃ,2
sahatthā,2
nhāpento,2
bhojento,2
pāyento,2
paṭijagganto,2
ācariyā’’ti,2
paṭijaggāhi,2
lacchasi,2
kilesaṃ,2
marissatī’’ti,2
sayanaṭṭhāne,2
paṇṇasālāyaṃ,2
baddhā,2
patitā,2
paṇṇasālāya,2
āḷāhanaṃ,2
paccakkhameva,2
asā,2
panatthassa,2
āharitabbaṃ,2
kharā,2
saṃvaro,2
ghasati,2
itthiyopi,2
khattiyādayo,2
veditabbā,2
vivekaṃ,2
brūhento,2
aṇḍabhūtajātakavaṇṇanā,2
rakkhantāpi,2
jūtagītaṃ,2
gāyanto,2
khipati,2
parājīyati,2
purisantaraṃ,2
diṭṭhapubbaṃ,2
itthīnaṃyeva,2
cesā,2
kīḷāmā’’ti,2
māṇavika’’nti,2
gharato,2
paricārikā,2
dhuttassa,2
āgacchantiṃ,2
atthāyā’’ti,2
gatāya,2
aggahetvāva,2
vadasī’’ti,2
jīvissāmi,2
marissāmī’’ti,2
kacavaraṃ,2
itarā,2
pāsādeyeva,2
naccitvā,2
sajjāpetvā,2
paharāpetvā,2
avādesi,2
aṇḍabhūtābhatā,2
jātu,2
vissase’’ti,2
ayametthādhippāyo,2
bhariyā’’ti,2
vissaseti,2
jānāmī’ti,2
saddahasi,2
pavisanakāle,2
mahājanamajjhe,2
saccakiriyā,2
mahantampi,2
arakkhiyo,2
takkapaṇḍitajātakavaṇṇanā,2
gaṅgātīre,2
assamaṃ,2
bārāṇasiseṭṭhino,2
megho,2
meghaṃ,2
pāvassi,2
andhakāro,2
vināva,2
vuyhamānā,2
sīlabhedaṃ,2
itthilīlaṃ,2
seṭṭhidhītaraṃ,2
katā’’ti,2
gaccheyya,2
sukhā,2
sampiyāyamānā,2
gacchissāmā’’ti,2
nisinno’’ti,2
pothetuṃ,2
vuyhamānaṃ,2
paccantagāmake,2
paṇītena,2
mittabhedikā,2
kodhaṃ,2
nivāretuṃ,2
brahmacariyavāsaṃ,2
jhānasukhaṃ,2
durājānajātakavaṇṇanā,2
manti,2
saraṇesu,2
satakītadāsī,2
sakkosī’’ti,2
ciṇṇadivase,2
ākulacitto,2
paññāyasī’’ti,2
nihatamānā,2
nāgatomhī’’ti,2
evametaṃ,2
majjhatteneva,2
sinehaṃ,2
tussi,2
icchamānāya,2
sokaṃ,2
majjhattova,2
itthimāyāya,2
macchassa,2
dujjānaṃ,2
sāpissa,2
dussīlabhāvo,2
ñāto’’ti,2
anabhiratijātakavaṇṇanā,2
nāgamāsi,2
byākulacittatāya,2
etā’ti,2
vaṭṭatīti,2
sallakkhesī’’ti,2
kujjhanti,2
pātukāmo,2
majjhatto,2
bhariyāpissa,2
mudulakkhaṇajātakavaṇṇanā,2
āsīti,2
yogāvacaro,2
vāsiyā,2
kāyassādaṃ,2
cittassādaṃ,2
nayiṃsu,2
ukkaṇṭhito’’ti,2
visabhāgārammaṇaṃ,2
anubhaviṃsu,2
kismiñcideva,2
mahārahe,2
gatakālato,2
rājagehaṃ,2
gandhodakena,2
sabbālaṅkārapaṭimaṇḍitā,2
tāpasopi,2
sīhapañjarena,2
mudulakkhaṇāya,2
rakkhissāmī’’ti,2
mahādvārato,2
pavisasī’’ti,2
cāṭiṃ,2
ghaṭaṃ,2
ākaḍḍhi,2
vaḍḍhamānā,2
aladdhā,2
aḷārakkhī,2
icchaṃ,2
naṭṭhaṃ,2
ucchaṅgajātakavaṇṇanā,2
kassakā,2
yācāmi,2
yācāmī’’ti,2
naggā,2
mocesiyevā’’ti,2
ḍākaṃ,2
sulabhaṃ,2
sulabho,2
udare,2
bandhanāgārato,2
pubbepesā,2
sāketajātakavaṇṇanā,2
nagarato,2
paññatte,2
vandāpesi,2
suttapariyosāne,2
putto’ti,2
puttameva,2
vadantī’’ti,2
diyaḍḍhajātisahassaṃ,2
saṃvaḍḍho,2
mano,2
nivisati,2
cittañcāpi,2
pasīdati,2
adiṭṭhapubbake,2
patiṭṭhāti,2
visavantajātakavaṇṇanā,2
daharo,2
atidivā,2
janapadamanussaṃ,2
daṭṭhaṭṭhānato,2
jahitavisaṃ,2
pavisissāmi,2
jīvitakāraṇā,2
paccāharissāmi,2
varanti,2
kuddālajātakavaṇṇanā,2
labhāma,2
vibbhamitvā,2
uggaṇhi,2
chakkhattuṃ,2
allīyati,2
allīnaṃ,2
dunniggahassa,2
lahuno,2
yatthakāmanipātino,2
sukhāvahaṃ’’,2
niggaṇhiṃsū’’ti,2
kuṇṭhakuddālakaṃ,2
ajitattā,2
avajīyati,2
paccāmittehi,2
adhigato,2
parājayo,2
nimmathetvā,2
saṅgāmasīsaṃ,2
nisinnakova,2
balakāyena,2
uṇhākāraṃ,2
tiṃsayojanaṃ,2
assamapade,2
chaḍḍayiṃsu,2
sattamo,2
durājānaṃ,2
varuṇavaggo,2
varuṇajātakavaṇṇanā,2
aññamaññasahāyakā,2
kulaputtā,2
gandhakuṭito,2
desitaṃ,2
nivattissāmī’’ti,2
vāyamantā,2
paṭiladdhaguṇaṃ,2
madhurapaṭisanthāraṃ,2
majjhimayāmasamanantare,2
varuṇarukkhaṃ,2
māṇavakā,2
nimantesi,2
allavaruṇadārūni,2
ujjāletuṃ,2
māṇavena,2
karaṇīyāni,2
māṇavako,2
antevāsikānaṃ,2
sīlavanāgarājajātakavaṇṇanā,2
akataññussa,2
posassāti,2
hatthiyoniyaṃ,2
sabbaseto,2
soṇḍā,2
upaṭṭhahantā,2
vicariṃsu,2
vavatthāpetuṃ,2
paggayha,2
araññā,2
ācikkhī’’ti,2
vasanaṭṭhānaṃyeva,2
kakacaṃ,2
aggadante,2
dantā,2
khīṇe,2
avasesadante,2
kappāpetvā,2
mūladāṭhā,2
pāpapuriso,2
kumbhaṃ,2
paṇhiyā,2
dhāretuṃ,2
samatthāpi,2
paviṭṭhakāle,2
cakkavattirajjaṃ,2
kataguṇaṃ,2
olokentassa,2
sacepi,2
akataññūyevā’’ti,2
saccaṃkirajātakavaṇṇanā,2
kirevamāhaṃsūti,2
ubbejanīyo,2
pāpapurisaṃ,2
passāma,2
meghe,2
vuyhamāno,2
dhanataṇhāya,2
undūro,2
ekavegena,2
sappādayo,2
sedetvā,2
mahāupakāro,2
pakkoseyyāthā’’ti,2
dīghā’’ti,2
ekavacaneneva,2
suvā’’ti,2
chindāpessāmī’’ti,2
sīsamassa,2
uttāsethā’’ti,2
mahāsattaṃ,2
āghātanaṃ,2
pahaṭapahaṭaṭṭhāne,2
ekacciyā,2
tvevekacciyo,2
guṇo,2
guṇamattampi,2
uṭṭhahitvā,2
abhisiñcitvā,2
kañcanataṭṭake,2
rukkhadhammajātakavaṇṇanā,2
ñātīti,2
samaggehi,2
sammodamānehi,2
rukkhānampi,2
atītasmiñhi,2
sālavanaṃ,2
ekarukkhampi,2
aṅgaṇe,2
ummūletvā,2
sālavane,2
gaṇhantā,2
ṭhitavimānāni,2
paṇḍitadevatā,2
vasamānā,2
vātassa,2
ekaṭṭhaṃ,2
brahantampi,2
sādhūti,2
parehi,2
vassi,2
kaṇayaggasadisehi,2
tuṇḍehi,2
jetavanapokkharaṇiyā,2
sopāne,2
nhāyissāmī’’ti,2
ekenantena,2
vassavalāhakadevarājānaṃ,2
dhurasopāne,2
pakkhandi,2
muhutteneva,2
paññattavarabuddhāsane,2
kāyikacetasikadukkhato,2
paviṭṭho’’ti,2
kilamante,2
vassāpeti,2
vassāpesiyevā’’ti,2
macchayoniyaṃ,2
macchakacchapā,2
maraṇadukkhā,2
pajjunna,2
samānajātikānaṃ,2
ñātisaṅghaṃ,2
paricārakaceṭakaṃ,2
abhitthanaya,2
randhehi,2
sokā,2
karohīti,2
maccharājā,2
asaṅkiyajātakavaṇṇanā,2
upāsakopi,2
okkantakāle,2
paṭhamayāmepi,2
majjhimayāmepi,2
pacchimayāmepi,2
paccūsakāle,2
gahite,2
pāsāṇamuggarādayo,2
satthavāhena,2
rakkhantā,2
janapadacārikaṃ,2
passissati,2
satthavāsino,2
chaḍḍite,2
sārajjaṃ,2
mayhañhi,2
gāmepi,2
vasantassa,2
asaṅkiyomhi,2
ujumaggaṃ,2
samāruḷho,2
saṅkāya,2
saṅkiyo,2
asaṅkiyo,2
ekantena,2
mahāsupinajātakavaṇṇanā,2
kosalamahārājā,2
antarāyānaṃ,2
asakkontānaṃ,2
sabbacatukkena,2
haṭṭhatuṭṭhā,2
sañcaranti,2
sañcarantī’’ti,2
kaṇṇamūle,2
paṭighātāya,2
jāneyya,2
puccha,2
devī’’ti,2
paṭighātatthāya,2
yajissāmā’’ti,2
gavā,2
kaṃso,2
siṅgālī,2
kumbho,2
apākacandanaṃ,2
lābūni,2
sīdanti,2
silā,2
plavanti,2
parivārayanti,2
hī’’ti,2
supinaṃ,2
naditvā,2
gajjitvā,2
parihāyanakāle,2
ātape,2
jīvitavuttiṃ,2
tatiyaṃ,2
tadahujātānaṃ,2
vacchakānaṃ,2
lajjaṃ,2
dātukāmā,2
vinicchayaṭṭhānepi,2
mahallake,2
taruṇataruṇānaṃ,2
vinicchayaṭṭhāne,2
rājakammāni,2
nittharituṃ,2
kammāni,2
rājūnaṃ,2
pañcamaṃ,2
yavasaṃ,2
mukhehi,2
adhammikarājakāleyeva,2
vinicchayaṃ,2
passāvaṃ,2
jarasiṅgālassa,2
akulīnānaṃ,2
saṃvāso,2
kasirena,2
jārehi,2
mālāgandhavilepanaṃ,2
tucchakumbhe,2
aṭṭhamo,2
yantāni,2
āvilaṃ,2
vippasannaṃ,2
navamo,2
dhanalolā,2
paccanto,2
pariyante,2
dasamo,2
brāhmaṇagahapatikāpi,2
devatāpi,2
vassamānopi,2
sakalaraṭṭhe,2
upakārako,2
candanasāraṃ,2
pūtitakkena,2
ekādasamo,2
parihāyante,2
kulīnā,2
patiṭṭhahissati,2
dīpino,2
rājavallabhā,2
vinicchayaṭṭhānādīsu,2
santakāni,2
dinnanayena,2
porāṇakā,2
mokkho,2
paṭisanthāramakāsi,2
kāretī’’ti,2
diṭṭhasupinānaṃ,2
vipariyāso,2
nayidha,2
yaññakammaṃ,2
vipallāsena,2
gahaṇakāle,2
vattamāne,2
itonidānaṃ,2
brāhmaṇehi,2
illisajātakavaṇṇanā,2
khañjāti,2
rājagahanagarassa,2
tiṇaggena,2
vibhavajātaṃ,2
anubhoti,2
rakkhasapariggahitapokkharaṇī,2
bodhaneyyabandhave,2
pañcacattālīsayojanamatthake,2
sotāpattiphalassa,2
khāditukāmomhī’ti,2
adhivāsento,2
upagūhitvā,2
dhanahānibhayena,2
taṇhā’’ti,2
khāditukāmomhī’’ti,2
pahonake,2
jānāmahaṃ,2
ekasseva,2
paccāsīsanti,2
pāsādassa,2
khādissāmī’ti,2
dassanabhayena,2
iddhibalena,2
sunivattho,2
supāruto,2
pakkhittaloṇasakkharā,2
taṭataṭāyanto,2
labhissasiyevā’’ti,2
ummāre,2
pūvā,2
laggā,2
visuṃ,2
pūvehi,2
pacchijji,2
dānādīnaṃ,2
khīrādīni,2
nessāmi,2
sopānasīsaṃ,2
uparipāsādā,2
bhikkhūpi,2
anupahacca,2
macchariyaseṭṭhiṃ,2
kammaphalasambandhaṃ,2
kuṇī,2
appasanno,2
viyassa,2
kulavaṃsaṃ,2
nāsetvā,2
dānasālaṃ,2
dhanameva,2
kosakaṃ,2
tamenaṃ,2
antarāpaṇato,2
no’’ti,2
bhaṇḍāgāraṃ,2
illisaseṭṭhino,2
parivāresuṃ,2
illiso’’ti,2
muducitto,2
atthikā,2
ratanehi,2
avidūrena,2
illisaseṭṭhi,2
mātarā,2
kesesu,2
vedanāppatto,2
duṭṭhagahapati,2
sakkasseva,2
paṭicchannā,2
attheva,2
illisabhāvaṃ,2
antaradhāpetvā,2
mahāmoggallāno,2
kharassarajātakavaṇṇanā,2
gāvoti,2
upaḍḍhaṃ,2
pageva,2
coresu,2
gatesu,2
upasantūpasanto,2
nīto,2
puttahatāya,2
kharassaraṃ,2
hataputtāya,2
niggahaṃ,2
bhīmasenajātakavaṇṇanā,2
pureti,2
vikatthitaṃ,2
gottaṃ,2
evarūpāni,2
lūkhāni,2
vicarī’’ti,2
uggahetvā,2
cūḷadhanuggahapaṇḍito,2
phalakaṃ,2
piṭṭhicchāyāya,2
bhīmasenassa,2
kinnāmosī’’ti,2
cūḷūpaṭṭhāko,2
ācikkhissāmī’’ti,2
byagghassa,2
urena,2
kenesa,2
valliyā,2
hatthipiṭṭhito,2
hatthipiṭṭhiṃ,2
pacchimaṃ,2
pūtisarā,2
tvaṃyeva,2
vambhanavacanaṃ,2
pacchāti,2
gehameva,2
apāyimhavaggo,2
surāpānajātakavaṇṇanā,2
ghoraviso,2
tatra,2
nāgassa,2
tejo,2
nāgarājānaṃ,2
patthari,2
kāpotikaṃ,2
surāmadamatto,2
nikkhamanto,2
bhante’’,2
surāpānaṃ,2
katapaṭisanthāro,2
surāmadamattā,2
karimhā’’ti,2
pucchitā,2
vasimha,2
naccimha,2
gāyimha,2
rudimha,2
pitvā,2
nāhumha,2
etadeva,2
jīvaṃ,2
asi,2
āsīno,2
kāḷakaṇṇijātakavaṇṇanā,2
nisīda,2
mittāmaccā,2
geharakkhakaṃ,2
āsaṅkamāno,2
sakalanivesanaṃ,2
bhogagāmato,2
mittassa,2
māsaḍḍhamāsena,2
ñāti,2
attasamopi,2
sohaṃ,2
kāḷakaṇṇiṃ,2
jaheyya’’nti,2
gacchatīti,2
atthassadvārajātakavaṇṇanā,2
lābhanti,2
puṭṭho,2
ārogyamicche,2
paramañca,2
dhammānuvattī,2
aladdhaṃ,2
ubhayampetaṃ,2
aladdhopi,2
labbhati,2
laddhopi,2
paramo,2
sutaṃ,2
sucaritadhammassa,2
uttamā,2
kiṃpakkajātakavaṇṇanā,2
nāññāyāti,2
ukkaṇṭhitabhikkhuṃ,2
ramaṇīyā,2
kiṃpakkaphalaṃ,2
vaṇṇagandharasesu,2
kiṃpakkamiva,2
ante,2
sīlavīmaṃsakajātakavaṇṇanā,2
akhaṇḍapañcasīlo,2
sīlavā’’ti,2
atirekasammānaṃ,2
phalakato,2
adhivāsesi,2
rājakuṭumbaṃ,2
vippaṭisārī,2
atisammānaṃ,2
jātiādīni,2
ñātaṃ,2
sammāno,2
pabbajjañca,2
upasampadañca,2
ahituṇḍikā,2
pāpeyyā’’ti,2
sīlavā’ti,2
imināpi,2
vaṇṇento,2
passāti,2
rājaparisā,2
maṅgalajātakavaṇṇanā,2
samūhatāti,2
samugge,2
mūsikādaṭṭhaṃ,2
idañhi,2
puttadhītādīnaṃ,2
dāsakammakarādīnaṃ,2
chaḍḍitaṃ,2
vaṭṭatī’ti,2
paribhuñjamānā,2
nappahoti,2
susānadvāre,2
paṇḍitena,2
diṭṭhiṃ,2
samūhatā,2
uppātā,2
lakkhaṇā,2
asilakkhaṇaṃ,2
vītivatto,2
pitāputtā,2
sārambhajātakavaṇṇanā,2
muñceyyāti,2
sārambho,2
mutvā,2
sundaraṃ,2
katheyya,2
pāpikanti,2
kuhakajātakavaṇṇanā,2
saṃsaggo,2
upadhārehī’’ti,2
kūṭatāpasaṃ,2
garahanto,2
vācāva,2
kurumāno,2
kuhako,2
kuhakoyevā’’ti,2
kuhakabhikkhu,2
akataññujātakavaṇṇanā,2
paccantavāsiko,2
adiṭṭhasahāyo,2
paribbayañca,2
katakalyāṇo,2
katattho,2
samuppanne,2
kattāraṃ,2
atthañca,2
nādhigacchati,2
littavaggo,2
littajātakavaṇṇanā,2
tejasāti,2
anekapariyāyena,2
bhindati,2
parājayakāle,2
akkhaṃ,2
akkhe,2
halāhalavisena,2
gilāhi,2
paramena,2
kaṭukaṃ,2
apaccavekkhitaparibhogo,2
mahāsārajātakavaṇṇanā,2
labhitvāpi,2
dhammampi,2
bahussuto,2
vadeyyāsi,2
dhammabhaṇḍāgārikaṃ,2
cūḷāmaṇi,2
antovaḷañjanake,2
mātugāme,2
maṇi,2
āharāpetu’’nti,2
akilametvāva,2
piṇḍadānaṃ,2
antosāṇiṃ,2
omuñcitvā,2
sākhantare,2
piḷandhanāni,2
tahaṃ,2
apassantī,2
ārakkhamanussā,2
mahāsārapiḷandhana’’nti,2
mañcapīṭhampi,2
mahāsārapiḷandhanaṃ,2
gandhabbassa,2
gaṇhāmī’’ti,2
gandhabbaṃ,2
upadhāretha,2
piyañca,2
vissāsabhojanajātakavaṇṇanā,2
muccati,2
dinnakampi,2
gopālako,2
migamātukaṃ,2
vissajjehi,2
lehitvā,2
āgaccheyyāsī’’ti,2
sineho,2
avissatthe,2
vissatthepi,2
vissāsā,2
bhayamanveti,2
sīhaṃva,2
migamātukā,2
upagataṃ,2
lomahaṃsajātakavaṇṇanā,2
upaṭṭhāko,2
vicaramāno,2
korakkhattiyassa,2
deseti,2
niyyāti,2
takkarassa,2
moghapuriso,2
uttarimanussadhammova,2
yathābhataṃ,2
micchātape,2
ekanavutikappamatthake,2
caturaṅgasamannāgataṃ,2
vasiṃ,2
himodakena,2
ussukkaṃ,2
maraṇakāle,2
mahāsudassanajātakavaṇṇanā,2
saṅkhārāti,2
anuṭṭhānaseyyāya,2
parikkhittaṃ,2
chandaṃ,2
rodamānā,2
sesāpi,2
subhaddādevi,2
yattakā,2
satiyeva,2
ṭhiti,2
telapattajātakavaṇṇanā,2
anavasesakanti,2
janapadakalyāṇisuttaṃ,2
sannipateyya,2
nacce,2
gīte,2
naccati,2
āgaccheyya,2
antarena,2
bahiddhā,2
sikkhitabbaṃ,2
chasarīradosarahitā,2
pañcakalyāṇasamannāgatā,2
ālokaṃ,2
piyaṅgusāmā,2
pasavo,2
pāsāvo,2
nesi,2
janapadakalyāṇiṃ,2
avissajjetvā,2
dukkaraṃ,2
tathārūpiṃ,2
anoloketvāva,2
paccekabuddhe,2
gacchantassa,2
vācāhi,2
ajjhācāre,2
gītavāditasaddena,2
parittasuttañca,2
patthesī’’ti,2
paññāyissasī’’ti,2
nānappakāre,2
parabhāge,2
nesā,2
khāditā’’ti,2
kuddhakāle,2
anubandhi,2
nipannakāle,2
issariyañca,2
āṇañca,2
kopetvā,2
antonivesane,2
atikkamituṃ,2
tādise,2
nāgarā,2
sacittamanurakkhe,2
anamatagge,2
patthento,2
vuttanayena,2
nāgarājā,2
nāmasiddhijātakavaṇṇanā,2
pāpaka,2
pāpakā’’ti,2
āharāpessāmī’’ti,2
yāciyeva,2
nāmasiddhiko,2
nāmasiddhikoyevā’’ti,2
marati,2
antaravīthiyā,2
nāma’’nti,2
dhanapālī,2
dhanapāliyopi,2
adhanapāliyopi,2
panthakopi,2
siddhi,2
diṭṭhañca,2
katañca,2
saṃsandetvā,2
kāraṇāni,2
kūṭavāṇijajātakavaṇṇanā,2
kūṭavāṇijaṃ,2
laddhalābhā,2
kūṭavāṇijoyeva,2
laddhabbā’’ti,2
atipaṇḍitena,2
palālaṃ,2
sarīrena,2
manamhi,2
parosahassajātakavaṇṇanā,2
adhigamaṃ,2
hutvāpi,2
andhabālā,2
brahmalokā,2
samāgatānaṃ,2
kandeyyuṃ,2
attha’’nti,2
bālānaṃ,2
vassasatampi,2
sapaññoti,2
evarūpānaṃ,2
kīdiso,2
asātarūpajātakavaṇṇanā,2
sātarūpenāti,2
mūḷhagabbhā,2
pahānāya,2
koliyadhītā,2
suppavāsāpi,2
sīvali,2
mūḷhagabbhabhāvaṃ,2
āpajji,2
lābhīnaṃ,2
aggo,2
ajjhotthaṭā,2
niṭṭhito,2
parosatavaggo,2
parosatajātakavaṇṇanā,2
jhāyeyyuṃ,2
paṇṇikajātakavaṇṇanā,2
tāṇanti,2
paṇṇikaṃ,2
pāsādikā,2
niccappahasitamukhā,2
rodantī,2
dubbhi,2
sahasaṃ,2
pitāva,2
verijātakavaṇṇanā,2
sāvatthimeva,2
ekarattaṃ,2
dirattaṃ,2
aṭṭhajjhagamāti,2
uracakkaṃ,2
nerayikasatto,2
atricchaṃ,2
cakkamāsado,2
icchāhatassa,2
cakkaṃ,2
bhamati,2
tāhi,2
asantuṭṭho,2
atra,2
pāpe,2
dubbalakaṭṭhajātakavaṇṇanā,2
bhāyati,2
avassaṃ,2
sikkhāpetuṃ,2
āḷāne,2
bhañjati,2
dubbalaṃ,2
bhāyasi,2
kiso,2
udañcanījātakavaṇṇanā,2
jīvantanti,2
āharasi,2
macchamaṃsādīni,2
kammakāraṃ,2
jīvantaṃ,2
pacamānā,2
loṇañca,2
sālittakajātakavaṇṇanā,2
sippakaṃ,2
akkhi,2
haṃso,2
sakkharā,2
ananucchavikaṃ,2
pattānaṃ,2
chāyaṃ,2
pīṭhasappinā,2
chiddaṃ,2
pīṭhasappissa,2
upaṭṭhānakāle,2
pavesento,2
kathentenāpi,2
bāhiyajātakavaṇṇanā,2
mahāvane,2
kūṭāgārasālāyaṃ,2
thūlaṅgapaccaṅgā,2
tādisā,2
uṭṭhitā,2
sikkhitabbayuttakānaṃ,2
sacchandino,2
suhannena,2
kuṇḍakapūvajātakavaṇṇanā,2
yathanno,2
duggatamanusso,2
amataṃ,2
nava,2
pūjesi,2
kuṇḍakapūvaṃ,2
khādissati,2
bhaveyyāsi,2
āharetaṃ,2
bhāgaṃ,2
pakkapūvaṃ,2
paṭijaggāmī’’ti,2
sabbasaṃhārakapañhajātakavaṇṇanā,2
haṃcivaggo,2
gadrabhapañhajātakavaṇṇanā,2
amarādevīpañhajātakavaṇṇanā,2
aruṇuggamanā,2
upakacchakantare,2
uttarāsaṅgena,2
dhanalobhena,2
susānavanaṃ,2
sippikānaṃ,2
kaṃsasatā,2
mitacintījātakavaṇṇanā,2
māsaṃ,2
nivāsaṭṭhāne,2
idānevete,2
nikkhantasadiso,2
āluḷento,2
mitacintiṃ,2
samāgatāti,2
anusāsikajātakavaṇṇanā,2
manusāsatīti,2
nāgacchanti,2
bhikkhunūpassayaṃ,2
anusāsitvā,2
carantī,2
caṇḍena,2
vasanakāle,2
yānaṃ,2
sakuṇikā,2
loluppacārinī,2
vipakkhikā,2
dubbacajātakavaṇṇanā,2
atikaramakarācariyāti,2
mayhampetaṃ,2
pañcamāyasi,2
karaṇaṃ,2
naṭṭhoyevā’’ti,2
kuṭhāriṃ,2
mukharatāpaso,2
vaṭṭajātakavaṇṇanā,2
uttaraseṭṭhiputtaṃ,2
uttaraseṭṭhiputtassa,2
tuyhampi,2
sayanigharaṃ,2
nālapati,2
paññāyi,2
uyyojesi’’nti,2
seṭṭhiputtaṃ,2
agāre,2
vasanabhāvena,2
ussaratha,2
maraṇamutto,2
paribhuñjissāmi,2
luddakena,2
akālarāvijātakavaṇṇanā,2
amātāpitarasaṃvaddhoti,2
sikkhaṃ,2
māṇavānaṃ,2
kukkuṭaṃ,2
vassitabba’’nti,2
vassitakāle,2
sikkhituṃ,2
niddāyamānā,2
atipabhāte,2
anācerakule,2
pattoti,2
bandhanamokkhajātakavaṇṇanā,2
yojane,2
tatiyavāre,2
chindathā’’ti,2
puretarameva,2
niraparādho,2
catusaṭṭhi,2
kārāpesi,2
baddhāpi,2
assumukhaṃ,2
kusanāḷivaggo,2
kusanāḷijātakavaṇṇanā,2
mittasanthavo,2
khuddako,2
pattabhāraṃ,2
nīcamittaṃ,2
thambho,2
maṅgalarukkhaṃ,2
parissajitvā,2
sadisopi,2
adhikopi,2
nihīnako,2
byasane,2
uttamatthaṃ,2
rucādevatā,2
paramasobhaggappattaṃ,2
usūyameva,2
sahituṃ,2
usūyaṃ,2
lakkhaṇasampanno,2
rājānubhāvena,2
cakkavattirañño,2
hatthācariyaṃ,2
vepullapabbatamatthakaṃ,2
pahosi,2
papāte,2
māretukāmo,2
puññiddhiyā,2
vāhanaṃ,2
anatthaṃ,2
hiṃsāya,2
vāraṇaṃ,2
naṅgalīsajātakavaṇṇanā,2
dandhaparisakkano,2
brāhmaṇamahāsālakule,2
māṇavesu,2
upakāro,2
upatthambhetvā,2
upatthambhakaṃ,2
ūrumhi,2
kathessati,2
navaṃ,2
māṇavehi,2
āhaṭā,2
kīdiso’’ti,2
nimantane,2
dadhinā,2
khīrena,2
naṅgalīsasadiso’ti,2
asabbatthagāmiṃ,2
dadhiṃ,2
vedi,2
dadhi,2
naṅgalīsameva,2
ambajātakavaṇṇanā,2
vattasampannaṃ,2
sammajjati,2
phāsuvihāro,2
doṇiṃ,2
katikaṃ,2
balānurūpena,2
ābhataṃ,2
anītihaṃ,2
kaṭāhakajātakavaṇṇanā,2
vikatthakabhikkhuṃ,2
ekatova,2
bhaṇḍāgārikakammaṃ,2
tāḷetvā,2
sāmikassa,2
bālabhāvena,2
kattabbakiccaṃ,2
ūkā,2
samaggavāsaṃ,2
uggahitaniyāmeneva,2
bārāṇasimeva,2
garahituṃ,2
asilakkhaṇajātakavaṇṇanā,2
yesaṃ,2
uppādesuṃ,2
nāsikā,2
nāsikāya,2
upasiṅghanto,2
pattoyevā’’ti,2
paṭibaddhacittā,2
bhavissāmā’’ti,2
mātuladhītaraṃ,2
rājadhītāya,2
olokentopi,2
heṭṭhāmañce,2
mahāikkhaṇikā,2
kalaṇḍukajātakavaṇṇanā,2
vatthūnīti,2
kalaṇḍukaṃ,2
khīragaṇḍūsaṃ,2
nuṭṭhubhati,2
anuṭṭhubhitvā,2
desā,2
ahañca,2
gaṇheyyuṃ,2
khattiyadhītādīnaṃ,2
biḷāravatajātakavaṇṇanā,2
katvāti,2
mahāsarīro,2
sūriyābhimukho,2
pivanto,2
pathaviyaṃ,2
sabbapacchimaṃ,2
āsayo,2
siṅgāle,2
biḷāraṃ,2
aggikabhāradvājajātakavaṇṇanā,2
cūḷā,2
rakkhissasī’’ti,2
aṅguṭṭhagaṇanaṃ,2
paccāgamanakālepi,2
sesaṃ,2
sikhā,2
nāguṭṭhigaṇanaṃ,2
kosiyajātakavaṇṇanā,2
vijjhanti,2
khattiyakumārā,2
dvattikkhattuṃ,2
rogassa,2
bhuñjassu,2
yathābhuttañca,2
byāhara,2
kosiye’’ti,2
anucchavikameva,2
yujjati,2
asampadānavaggo,2
asampadānajātakavaṇṇanā,2
sāpateyyaṃ,2
saṅkhaseṭṭhiṃ,2
